id_order,lat,long,order_dttm,flag_trip
ORD043640,56.012377110605726,37.53014941882616,2025-03-07 11:19:02,1
ORD043643,55.88602400264254,37.85219588527335,2025-03-07 15:28:53,1
ORD043644,55.7911988856364,37.47581076873932,2025-03-07 09:21:02,1
ORD043648,55.63892225386909,37.37012513971536,2025-03-07 07:40:10,1
ORD043650,55.82175590698328,37.64832627984991,2025-03-07 10:55:54,1
ORD043653,55.53165832987295,37.59327507244547,2025-03-07 20:01:50,1
ORD043658,56.02356302864447,37.688789355711,2025-03-07 06:31:01,1
ORD043661,56.03050244517297,37.64375043860672,2025-03-07 08:13:29,1
ORD043662,55.994632287220746,37.574852952075794,2025-03-07 10:37:57,1
ORD043663,55.60967850356749,37.478808267795344,2025-03-07 16:34:26,1
ORD043664,55.7839557124494,37.89800292255977,2025-03-07 15:28:05,1
ORD043666,56.00440656872157,37.66021322192649,2025-03-07 00:26:40,1
ORD043668,55.56623669832418,37.734791689478406,2025-03-07 09:55:32,1
ORD043669,55.89392690824073,37.47152967167924,2025-03-07 13:43:05,1
ORD043671,55.8933811896336,37.63652535588324,2025-03-07 09:58:35,1
ORD043672,55.55367853520219,37.80231355906621,2025-03-07 23:41:44,1
ORD043674,55.63145879142051,37.75276673041467,2025-03-07 13:15:12,1
ORD043675,55.93774172694741,37.78633470325867,2025-03-07 09:22:56,1
ORD043676,55.99218724642251,37.51592088916173,2025-03-07 23:12:16,1
ORD043678,55.784642625032085,37.58213024107911,2025-03-07 06:41:35,1
ORD043679,55.80732850234497,37.46303542300402,2025-03-07 16:25:53,1
ORD043682,55.70112832356326,37.50234033186254,2025-03-07 12:06:12,1
ORD043683,55.8645583820192,37.48523267334672,2025-03-07 12:34:10,1
ORD043684,55.708074877296944,37.77425008531866,2025-03-07 12:51:44,1
ORD043686,55.97429895512793,37.74637779415076,2025-03-07 00:35:28,1
ORD043687,55.98832541645727,37.74688262088397,2025-03-07 08:18:21,1
ORD043693,55.65389823165645,37.8953178946724,2025-03-07 22:26:07,1
ORD043696,55.992732326709465,37.62494040305124,2025-03-07 01:18:03,1
ORD043697,55.55224219334136,37.6556958303685,2025-03-07 03:06:41,1
ORD043698,55.763827315767536,37.886752400925744,2025-03-07 20:57:19,1
ORD043699,55.95185448741511,37.795918919653126,2025-03-07 15:07:34,1
ORD043700,55.89931961668563,37.86250568471067,2025-03-07 06:29:50,1
ORD043702,55.536735778526136,37.672635111521295,2025-03-07 06:52:10,1
ORD043704,55.679648538200304,37.661322428486784,2025-03-07 05:41:20,1
ORD043705,55.51515458586714,37.703682066090174,2025-03-07 22:51:53,1
ORD043706,55.991070018856966,37.74772116056101,2025-03-07 01:30:30,1
ORD043707,55.745103047482,37.87786656611919,2025-03-07 23:06:21,1
ORD043708,55.52243094278533,37.74357480469403,2025-03-07 22:02:19,1
ORD043709,55.635069137878055,37.749464268858674,2025-03-07 17:44:18,1
ORD043710,55.71712069370657,37.55567478578802,2025-03-07 14:38:23,1
ORD043711,55.60165123906942,37.75949574012353,2025-03-07 14:23:54,1
ORD043712,55.79785012528028,37.70149163195205,2025-03-07 04:09:31,1
ORD043713,55.96568146636947,37.79002354920706,2025-03-07 17:21:26,1
ORD043714,56.03122965253325,37.636363053278906,2025-03-07 05:24:48,1
ORD043715,55.94736676516719,37.83240070612739,2025-03-07 02:32:39,1
ORD043716,55.72039354571173,37.70313534110493,2025-03-07 07:25:15,1
ORD043717,55.57761446766423,37.72637762279536,2025-03-07 03:59:59,1
ORD043719,55.833433295733926,37.74999098076574,2025-03-07 23:48:28,1
ORD043721,55.48432912836138,37.57613709795113,2025-03-07 19:17:57,1
ORD043722,55.963746411055325,37.47170861961092,2025-03-07 14:42:33,1
ORD043723,55.62476598231805,37.77447216030181,2025-03-07 06:21:39,1
ORD043724,55.80437310683518,37.3521705402592,2025-03-07 15:13:00,1
ORD043729,55.87037534736507,37.81381370223176,2025-03-07 19:18:28,1
ORD043732,55.89171927908802,37.62682889465198,2025-03-07 07:01:33,1
ORD043733,55.93432581171892,37.64600086837552,2025-03-07 12:00:05,1
ORD043741,55.76474412785566,37.61152204556884,2025-03-07 17:55:51,1
ORD043747,55.75678445190213,37.58485615589048,2025-03-07 14:46:44,1
ORD043749,55.75953984787965,37.57505141907056,2025-03-07 21:49:12,1
ORD043752,55.74745101671811,37.65004035155983,2025-03-07 03:51:00,1
ORD043755,55.78266122042697,37.62845364922844,2025-03-07 09:55:16,1
ORD043756,55.76925656549087,37.58703184192682,2025-03-07 08:24:08,1
ORD043757,55.73712128703615,37.61054388491196,2025-03-07 20:39:15,1
ORD043760,55.72666510356831,37.60037469031669,2025-03-07 01:51:44,1
ORD043761,55.70998120752559,37.60839319386758,2025-03-07 21:24:01,1
ORD043764,55.7866301715398,37.64158916113421,2025-03-07 12:40:57,1
ORD043765,55.709708526333,37.6104879478573,2025-03-07 12:16:58,1
ORD043767,55.780101402996245,37.63912838409328,2025-03-07 01:40:32,1
ORD043771,55.73468342405153,37.594650828680926,2025-03-07 16:44:05,1
ORD043772,55.79390778513497,37.63805235431851,2025-03-07 20:22:57,1
ORD043775,55.770200495968425,37.62736588685871,2025-03-07 14:25:38,1
ORD043777,55.72804228381772,37.61111686768247,2025-03-07 03:31:32,1
ORD043781,55.71347806845149,37.59517651237999,2025-03-07 05:27:51,1
ORD043782,55.769226344135895,37.60974024382196,2025-03-07 16:07:11,1
ORD043785,55.75357845758734,37.62657846248417,2025-03-07 03:47:36,1
ORD043788,55.7285235381276,37.58630816568108,2025-03-07 12:55:21,1
ORD043789,55.78018973631704,37.57397956726924,2025-03-07 11:32:19,1
ORD043795,55.74384382686232,37.60567809461145,2025-03-07 16:43:22,1
ORD043799,55.72433587565467,37.62480002510067,2025-03-07 08:28:10,1
ORD043804,55.77932978908451,37.6115764241378,2025-03-07 10:49:42,1
ORD043805,55.78010556136909,37.603273369341686,2025-03-07 13:00:07,1
ORD043812,55.73695180147795,37.64071060210704,2025-03-07 00:22:07,1
ORD043814,55.788174967596206,37.59651119592196,2025-03-07 04:38:02,1
ORD043816,55.76854947748164,37.63291085909207,2025-03-07 15:52:44,1
ORD043820,55.75151081556779,37.621885742183416,2025-03-07 20:44:46,1
ORD043824,55.760552195227,37.66318706010648,2025-03-07 19:52:26,1
ORD043828,55.742923997355135,37.59880115239178,2025-03-07 12:14:22,1
ORD043830,55.77564325914897,37.60007582623896,2025-03-07 20:57:27,1
ORD043832,55.753890241822646,37.66490702110743,2025-03-07 15:39:55,1
ORD043838,55.741426973819166,37.5955579784004,2025-03-07 17:01:47,1
ORD043842,55.713092698665065,37.59267231707842,2025-03-07 03:06:51,1
ORD043844,55.76583258130592,37.57215732560412,2025-03-07 21:18:45,1
ORD043848,55.749933173135766,37.64990433245746,2025-03-07 14:37:13,1
ORD043851,55.73250356304192,37.61082620429424,2025-03-07 21:19:18,1
ORD043854,55.75295930178356,37.66301034664039,2025-03-07 14:54:21,1
ORD043855,55.765798673674105,37.6030400824115,2025-03-07 10:36:03,1
ORD043856,55.71641993801656,37.63316634951098,2025-03-07 13:38:31,1
ORD043857,55.76765728294421,37.584493073896745,2025-03-07 10:58:55,1
ORD043858,55.792283799453685,37.62892176438509,2025-03-07 04:54:12,1
ORD043859,55.78542935209207,37.61104567397492,2025-03-07 00:13:02,1
ORD043860,55.71845764554399,37.64148651425712,2025-03-07 05:20:32,1
ORD043864,55.74613520538754,37.60385088735483,2025-03-07 07:18:29,1
ORD043865,55.77696617536531,37.65168757455223,2025-03-07 15:02:08,1
ORD043869,55.77488662439521,37.582221149818494,2025-03-07 23:24:40,1
ORD043871,55.7509188569089,37.61295062701068,2025-03-07 17:12:19,1
ORD043873,55.78902015119888,37.65236014595825,2025-03-07 17:20:57,1
ORD043874,55.7613637425422,37.622009089122265,2025-03-07 15:59:56,1
ORD043877,55.73797412967291,37.57670636280337,2025-03-07 01:30:05,1
ORD043879,55.77617542538465,37.59179793265685,2025-03-07 21:10:59,1
ORD043880,55.72278466978487,37.586853995572326,2025-03-07 08:15:13,1
ORD043882,55.70649511003201,37.61101701560536,2025-03-07 07:03:49,1
ORD043889,55.73886081592721,37.59112999532084,2025-03-07 07:48:59,1
ORD043895,55.75824745962857,37.587633656260905,2025-03-07 11:48:36,1
ORD043899,55.78012300538997,37.63742182858874,2025-03-07 12:29:47,1
ORD043901,55.79267970919885,37.613604278227406,2025-03-07 05:04:40,1
ORD043906,55.77347448736575,37.65081812597755,2025-03-07 17:15:36,1
ORD043907,55.76230358382067,37.64540112237361,2025-03-07 00:56:50,1
ORD043911,55.76459486892444,37.66065649198991,2025-03-07 07:02:27,1
ORD043916,55.78601447798647,37.58924046788468,2025-03-07 16:58:08,1
ORD043917,55.71533416414865,37.635646068132,2025-03-07 14:49:44,1
ORD043921,55.745601015442325,37.57470818632408,2025-03-07 23:49:04,1
ORD043926,55.73997007080372,37.60217829260568,2025-03-07 20:57:06,1
ORD043927,55.7866686163884,37.64816381133669,2025-03-07 01:24:20,1
ORD043928,55.77301966141369,37.57720790314884,2025-03-07 20:41:27,1
ORD043931,55.74810626368437,37.63578918863268,2025-03-07 00:11:51,1
ORD043933,55.7927718330112,37.59946949145563,2025-03-07 03:29:55,1
ORD043938,55.76032039015604,37.61867071386938,2025-03-07 04:14:51,1
ORD043944,55.73874810271501,37.64803640470938,2025-03-07 12:24:16,1
ORD043946,55.803863836724005,37.6193653458739,2025-03-07 17:23:31,1
ORD043947,55.78020142416591,37.59649360235758,2025-03-07 09:54:43,1
ORD043948,55.769405913477,37.6019596725014,2025-03-07 06:18:12,1
ORD043951,55.75314935369936,37.58228400628816,2025-03-07 16:32:32,1
ORD043954,55.7442951362648,37.6144092416535,2025-03-07 02:16:55,1
ORD043956,55.79277688679281,37.64841272745692,2025-03-07 13:08:44,1
ORD043957,55.71331989680919,37.59846308000832,2025-03-07 13:00:48,1
ORD043959,55.793908925714085,37.62892643499274,2025-03-07 17:33:12,1
ORD043960,55.74072409344941,37.576718566417576,2025-03-07 14:02:02,1
ORD043963,55.78088272302539,37.61846924599662,2025-03-07 22:29:16,1
ORD043966,55.75092243623746,37.59818255609026,2025-03-07 05:41:06,1
ORD043967,55.75940921481052,37.61918026689394,2025-03-07 14:51:21,1
ORD043973,55.71759023114463,37.64181886588009,2025-03-07 14:25:43,1
ORD043974,55.78576218121608,37.59240638876982,2025-03-07 05:40:59,1
ORD043975,55.734475083863344,37.63949905815465,2025-03-07 15:03:13,1
ORD043976,55.75123735917364,37.57307416610404,2025-03-07 23:00:05,1
ORD043978,55.75347205472748,37.61812559906872,2025-03-07 19:54:45,1
ORD043982,55.7589838334877,37.65306806438091,2025-03-07 00:10:45,1
ORD043984,55.73112395108764,37.64251192928408,2025-03-07 18:46:00,1
ORD043987,55.73979235704108,37.65432377057124,2025-03-07 03:28:18,1
ORD043989,55.74707308201373,37.65032452445326,2025-03-07 23:36:14,1
ORD043990,55.73744600809885,37.64348470591443,2025-03-07 08:54:29,1
ORD043991,55.77578519453696,37.63093738140964,2025-03-07 10:58:04,1
ORD043992,55.72483896962755,37.5816678029617,2025-03-07 14:22:36,1
ORD043993,55.748601029841225,37.62082975727566,2025-03-07 01:11:32,1
ORD043995,55.70916041260699,37.599930057434825,2025-03-07 12:54:48,1
ORD043996,55.76347264558451,37.62946370792148,2025-03-07 05:11:49,1
ORD043998,55.74104382593297,37.61490736966372,2025-03-07 17:39:57,1
ORD044000,55.7196741122898,37.59644747626323,2025-03-07 05:04:19,1
ORD044004,55.78692871508987,37.65373787701735,2025-03-07 18:30:10,1
ORD044008,55.76601750434209,37.595669278870055,2025-03-07 00:24:54,1
ORD044009,55.79320376758801,37.62247046795461,2025-03-07 03:40:41,1
ORD044010,55.76777186100068,37.58806224525577,2025-03-07 11:39:38,1
ORD044014,55.76659924830437,37.62652324981893,2025-03-07 02:22:47,1
ORD044015,55.7083140355299,37.63271403587376,2025-03-07 00:37:49,1
ORD044017,55.74181078769255,37.61205126664491,2025-03-07 00:53:13,1
ORD044018,55.726438905090106,37.656970333476174,2025-03-07 22:11:19,1
ORD044025,55.71404469884933,37.61206276726983,2025-03-07 14:21:46,1
ORD044027,55.7332939760953,37.64232290319051,2025-03-07 10:40:55,1
ORD044031,55.74074536031028,37.60768968681508,2025-03-07 00:33:38,1
ORD044034,55.7722991398926,37.64564462263,2025-03-07 21:00:19,1
ORD044038,55.79740169161477,37.64453242492121,2025-03-07 14:54:05,1
ORD044039,55.73683124503458,37.57927832386571,2025-03-07 12:09:21,1
ORD044040,55.75636316769904,37.63268235991202,2025-03-07 21:31:56,1
ORD044041,55.78196118025825,37.60687421390456,2025-03-07 11:26:19,1
ORD044044,55.77015606930343,37.64435234114885,2025-03-07 02:49:58,1
ORD044047,55.7656782991438,37.65787879033347,2025-03-07 23:54:17,1
ORD044048,55.79777398045292,37.619223453856094,2025-03-07 14:26:30,1
ORD044049,55.7323729350342,37.59092985921402,2025-03-07 08:30:07,1
ORD044050,55.73414570393683,37.58552487085472,2025-03-07 17:50:18,1
ORD044055,55.76610317152761,37.60098186271225,2025-03-07 21:54:57,1
ORD044056,55.79075009315546,37.62998495133252,2025-03-07 15:11:21,1
ORD044058,55.72380784333761,37.59201195561784,2025-03-07 21:03:40,1
ORD044061,55.81714516915662,37.34546374804833,2025-03-07 07:00:31,1
ORD044062,55.91336311813546,37.52495001718886,2025-03-07 07:15:38,1
ORD044063,55.52515466844607,37.621975221890445,2025-03-07 07:23:16,1
ORD044064,55.5517228836351,37.55876996886958,2025-03-07 07:12:13,1
ORD044067,55.81969722854539,37.85309006666248,2025-03-07 07:33:14,1
ORD044070,55.46935975417154,37.60488373936996,2025-03-07 07:06:40,1
ORD044073,55.86883277163805,37.82937329434576,2025-03-07 07:53:09,1
ORD044076,55.6661043127387,37.45618623060235,2025-03-07 07:38:56,1
ORD044079,55.497554295767415,37.56007464767664,2025-03-07 07:08:34,1
ORD044085,55.90863607199215,37.4512137805086,2025-03-07 07:24:10,1
ORD044088,55.85161674044685,37.4125253575369,2025-03-07 08:19:50,1
ORD044089,55.55832199185984,37.61238426662145,2025-03-07 08:39:44,1
ORD044092,55.62652751438392,37.82737346360861,2025-03-07 08:15:10,1
ORD044096,55.73798898917328,37.635543502460806,2025-03-07 08:06:16,1
ORD044097,55.58796670860574,37.487440310806015,2025-03-07 08:16:28,1
ORD044098,55.85297634531528,37.66285094193422,2025-03-07 08:50:43,1
ORD044099,55.89035185079722,37.59951118112807,2025-03-07 08:28:37,1
ORD044100,56.00729741017261,37.75430800798996,2025-03-07 08:47:53,1
ORD044101,55.76399460370171,37.619690088540814,2025-03-07 08:42:00,1
ORD044104,55.84261950261479,37.873044281221496,2025-03-07 08:25:10,1
ORD044107,55.94251149409624,37.4557687221924,2025-03-07 08:00:22,1
ORD044108,55.72916140200377,37.58833254032546,2025-03-07 08:23:33,1
ORD044109,55.78690689476907,37.46122680284332,2025-03-07 08:28:11,1
ORD044110,55.556193649008925,37.59679523294753,2025-03-07 08:23:42,1
ORD044111,55.73359457291151,37.35340683841491,2025-03-07 08:38:22,1
ORD044112,55.65157811326044,37.69791801924073,2025-03-07 08:53:40,1
ORD044124,55.61757349068365,37.83126457167919,2025-03-07 08:46:37,1
ORD044125,55.736489781728935,37.65488082386753,2025-03-07 09:54:36,1
ORD044126,55.651777214623365,37.72775024889491,2025-03-07 09:38:58,1
ORD044127,55.52886397466831,37.64510325977323,2025-03-07 09:56:21,1
ORD044128,55.74652065472935,37.69009798271095,2025-03-07 09:14:50,1
ORD044131,55.77821538802834,37.69445788229123,2025-03-07 09:44:03,1
ORD044133,55.59101484922608,37.768848308633295,2025-03-07 09:32:00,1
ORD044134,56.03307285841248,37.56640832895357,2025-03-07 09:40:41,1
ORD044139,55.56432857202523,37.50048146183863,2025-03-07 09:00:30,1
ORD044140,56.027382047261824,37.69026585430009,2025-03-07 09:58:27,1
ORD044146,55.6188404412939,37.55011764118969,2025-03-07 09:38:01,1
ORD044148,56.04788614969023,37.656082807174776,2025-03-07 09:01:33,1
ORD044156,55.685693916303705,37.751141987954256,2025-03-07 09:07:09,1
ORD044160,55.73463850726706,37.83721449050743,2025-03-07 09:34:12,1
ORD044161,55.5917996990895,37.50846822462719,2025-03-07 09:04:20,1
ORD044166,55.58106081471458,37.64777905618869,2025-03-07 09:16:56,1
ORD044167,55.67878399255387,37.36205834183306,2025-03-07 09:25:54,1
ORD044169,55.911826367955626,37.67734985908542,2025-03-07 10:43:33,1
ORD044172,55.84777352782824,37.67290057363522,2025-03-07 10:31:02,1
ORD044174,55.91796527062333,37.75218721798408,2025-03-07 10:45:11,1
ORD044175,55.96815524129112,37.4336421753174,2025-03-07 10:13:54,1
ORD044177,55.69355695570423,37.70722444662188,2025-03-07 10:10:05,1
ORD044178,55.85160444673701,37.38283994924062,2025-03-07 10:18:14,1
ORD044179,55.49362466288287,37.5969196796397,2025-03-07 10:29:31,1
ORD044180,55.81071211307426,37.71291939009724,2025-03-07 10:32:23,1
ORD044192,55.63012080453688,37.84264096223191,2025-03-07 10:26:49,1
ORD044193,55.77680732066336,37.727029134726536,2025-03-07 10:21:23,1
ORD044194,55.73220641172083,37.41981791551302,2025-03-07 10:26:52,1
ORD044195,55.913126823266175,37.583926707110585,2025-03-07 10:19:38,1
ORD044196,55.99819829574624,37.71807032945976,2025-03-07 10:13:41,1
ORD044199,55.915168269553256,37.52561514300765,2025-03-07 17:58:54,1
ORD044203,55.84852997458572,37.400565119770285,2025-03-07 17:17:37,1
ORD044204,55.65440650885439,37.60228191832783,2025-03-07 17:09:43,1
ORD044208,55.95672855427737,37.82185399737251,2025-03-07 17:54:15,1
ORD044210,55.631916964512826,37.547928521972,2025-03-07 17:16:59,1
ORD044212,55.82512947329771,37.498717767712655,2025-03-07 17:04:23,1
ORD044214,55.968496220520656,37.666029620011926,2025-03-07 17:22:11,1
ORD044215,55.861996206772446,37.62571090479501,2025-03-07 17:46:58,1
ORD044216,55.87086073085729,37.65011229938937,2025-03-07 17:00:45,1
ORD044219,55.98761145783214,37.72555939764816,2025-03-07 17:39:29,1
ORD044220,55.74060693461354,37.64916652797117,2025-03-07 17:59:48,1
ORD044221,55.701059446823045,37.71768040993306,2025-03-07 17:50:58,1
ORD044225,55.68265459740529,37.85370349394949,2025-03-07 18:31:23,1
ORD044226,55.9858362711501,37.48443651827951,2025-03-07 18:52:03,1
ORD044232,55.81946523492518,37.5838867492869,2025-03-07 18:25:14,1
ORD044234,55.58717748401534,37.4034059519196,2025-03-07 18:26:47,1
ORD044235,55.57820391387402,37.72749573544581,2025-03-07 18:58:51,1
ORD044241,55.85699521178402,37.33711360422739,2025-03-07 18:00:59,1
ORD044243,55.79257893258535,37.80756537198754,2025-03-07 18:15:13,1
ORD044249,55.544246530642106,37.48628831102385,2025-03-07 18:15:14,1
ORD044251,55.61465200574458,37.44165069502717,2025-03-07 18:46:14,1
ORD044254,55.58085240275885,37.52878490951849,2025-03-07 18:45:38,1
ORD044255,55.76060540308281,37.82877310660413,2025-03-07 18:11:49,1
ORD044256,55.892441649635,37.547836382281936,2025-03-07 18:45:42,1
ORD044259,55.84207300012668,37.86006962073302,2025-03-07 18:29:46,1
ORD044260,55.90190067664305,37.64265051780415,2025-03-07 18:56:49,1
ORD044262,55.97439674265511,37.783937511669286,2025-03-07 18:09:01,1
ORD044263,55.64360396120425,37.82129423143525,2025-03-07 18:48:42,1
ORD044265,55.64558757821448,37.822080246451954,2025-03-07 19:40:35,1
ORD044269,55.74749546737644,37.65005524741356,2025-03-07 19:53:03,1
ORD044270,55.53036424270768,37.6327166975656,2025-03-07 19:36:10,1
ORD044274,55.52943470323552,37.67840158411909,2025-03-07 19:07:54,1
ORD044275,55.549689327152514,37.771208304214056,2025-03-07 19:35:25,1
ORD044279,55.96508413881396,37.4790715477638,2025-03-07 19:02:46,1
ORD044282,56.02995920381926,37.68519941739038,2025-03-07 19:13:07,1
ORD044283,55.91014463511862,37.38256088977592,2025-03-07 19:57:52,1
ORD044284,55.60794453686877,37.35848835549564,2025-03-07 19:28:02,1
ORD044285,55.94227409636532,37.85161032174506,2025-03-07 19:13:21,1
ORD044288,55.77688379486302,37.43389243343922,2025-03-07 19:42:53,1
ORD044289,55.901472013048114,37.69826337639513,2025-03-07 19:07:36,1
ORD044294,55.56897656691776,37.65348938010851,2025-03-07 19:51:38,1
ORD044304,55.57104408072395,37.56353660757677,2025-03-07 19:23:55,1
ORD044307,55.51170658676776,37.52793593726685,2025-03-07 20:09:26,1
ORD044308,55.81823471053181,37.69873114856578,2025-03-07 20:46:16,1
ORD044314,56.01125656792713,37.67914032402778,2025-03-07 20:40:02,1
ORD044316,55.68914227590015,37.78697168114908,2025-03-07 20:17:09,1
ORD044317,55.820420960691735,37.35822590341383,2025-03-07 20:00:56,1
ORD044319,55.67905979919599,37.49073991681384,2025-03-07 20:17:25,1
ORD044320,55.89099925663424,37.84769927461321,2025-03-07 20:04:40,1
ORD044321,55.76976677408072,37.67600904013032,2025-03-07 20:45:15,1
ORD044322,55.500994519552485,37.57153192143033,2025-03-07 20:37:52,1
ORD044323,55.54515158085423,37.51310463099242,2025-03-07 20:00:46,1
ORD044325,55.992232855121024,37.62293027253551,2025-03-07 20:00:15,1
ORD044326,56.01524911034481,37.4774282372344,2025-03-07 20:48:58,1
ORD044328,55.84985824375878,37.47573954684733,2025-03-07 20:06:48,1
ORD044330,55.990133951226746,37.50446829491391,2025-03-07 20:23:59,1
ORD044332,56.00050663467829,37.17915245658682,2025-03-07 00:19:40,1
ORD044336,55.97275633469152,37.18703733674544,2025-03-07 00:16:59,1
ORD044339,55.98440493128202,37.178880469391785,2025-03-07 00:08:28,1
ORD044348,55.96912843948402,37.17352246234821,2025-03-07 00:32:55,1
ORD044349,55.98666246298082,37.17985686871104,2025-03-07 00:52:16,1
ORD044356,55.986098452880704,37.16986686553019,2025-03-07 00:15:55,1
ORD044357,55.97883898495427,37.18700101818877,2025-03-07 00:06:34,1
ORD044361,55.98599053709737,37.17406718137514,2025-03-07 00:36:32,1
ORD044373,55.96429395435359,37.18531934203149,2025-03-07 01:42:29,1
ORD044374,55.987836604563576,37.16702440225687,2025-03-07 01:22:09,1
ORD044377,55.98959209384252,37.164315777685424,2025-03-07 01:45:08,1
ORD044381,55.98772885254914,37.19969584757583,2025-03-07 01:40:34,1
ORD044386,55.97394095159528,37.190550707114895,2025-03-07 01:23:32,1
ORD044388,55.99169461899091,37.17110468969427,2025-03-07 01:44:46,1
ORD044391,55.98658674687125,37.17152163070921,2025-03-07 01:47:15,1
ORD044400,55.99153517607186,37.17114184608348,2025-03-07 01:13:24,1
ORD044404,55.99003412536464,37.163843163905405,2025-03-07 02:06:03,1
ORD044405,55.96632837779068,37.18284589471539,2025-03-07 02:09:18,1
ORD044410,55.99111008964151,37.1702546951886,2025-03-07 02:40:18,1
ORD044414,55.99584518230255,37.18421917197131,2025-03-07 02:01:59,1
ORD044425,55.99808511508346,37.172307783432366,2025-03-07 02:26:57,1
ORD044432,55.99236031446284,37.17939882236284,2025-03-07 02:31:32,1
ORD044441,55.979071963179365,37.17665461913117,2025-03-07 02:50:13,1
ORD044450,55.98592838191247,37.18695982462305,2025-03-07 03:48:57,1
ORD044451,55.98873965901732,37.18401895266748,2025-03-07 03:10:08,1
ORD044458,55.97303418441702,37.17510136000724,2025-03-07 03:18:49,1
ORD044460,55.97373627688414,37.18408751556021,2025-03-07 03:13:09,1
ORD044463,55.97073560035648,37.16676528318515,2025-03-07 03:01:22,1
ORD044468,55.99297149559672,37.18882330054014,2025-03-07 03:43:46,1
ORD044472,56.001132065775,37.17632737095731,2025-03-07 03:31:24,1
ORD044475,56.00135652186486,37.17946246594917,2025-03-07 03:55:06,1
ORD044476,55.98778022169651,37.1689163640417,2025-03-07 03:22:17,1
ORD044478,55.98185646438171,37.16325846356472,2025-03-07 03:41:40,1
ORD044490,55.98121315882586,37.18469783848717,2025-03-07 04:29:22,1
ORD044500,55.98140373777678,37.17726646678797,2025-03-07 04:05:10,1
ORD044501,55.97755825511304,37.164460571414565,2025-03-07 04:13:15,1
ORD044504,55.965132579056096,37.19068422090755,2025-03-07 04:58:27,1
ORD044515,55.98399911190496,37.17873130519775,2025-03-07 04:58:34,1
ORD044524,55.96372292145053,37.17863241933854,2025-03-07 05:04:06,1
ORD044526,55.99368643815312,37.169011678434345,2025-03-07 05:41:51,1
ORD044529,55.99301289326977,37.186798887249246,2025-03-07 05:30:00,1
ORD044533,55.99597379469687,37.184523746958185,2025-03-07 05:31:09,1
ORD044546,55.98233399599293,37.17712484871632,2025-03-07 05:05:01,1
ORD044549,55.96665065150538,37.17606622330049,2025-03-07 05:13:54,1
ORD044555,55.96398146634906,37.17476836701946,2025-03-07 05:11:58,1
ORD044560,55.97063165654097,37.18698528492337,2025-03-07 06:17:01,1
ORD044561,55.96935899482848,37.19376080063838,2025-03-07 06:34:48,1
ORD044562,55.99565660913612,37.17851157042646,2025-03-07 06:55:23,1
ORD044563,55.97581750639221,37.17036351473439,2025-03-07 06:55:54,1
ORD044569,55.97720120678355,37.17066401213633,2025-03-07 06:01:31,1
ORD044574,55.98387496845355,37.16785311319929,2025-03-07 06:49:34,1
ORD044577,55.97822257533955,37.16670308517445,2025-03-07 06:47:58,1
ORD044583,55.99443808373832,37.18984672564822,2025-03-07 06:32:02,1
ORD044587,55.99605234938571,37.166949177811766,2025-03-07 06:08:35,1
ORD044599,55.98985318042641,37.17461328845859,2025-03-07 06:00:57,1
ORD044601,55.976535949314055,37.16291893074934,2025-03-07 06:52:47,1
ORD044607,55.97650148076714,37.170445971585366,2025-03-07 06:35:43,1
ORD044615,55.99104027212556,37.19754710961569,2025-03-07 06:30:23,1
ORD044619,55.98263914111731,37.17324465526219,2025-03-07 06:28:23,1
ORD044630,55.97951117642164,37.16845416793494,2025-03-07 07:51:13,1
ORD044634,55.98236473638291,37.16551684499058,2025-03-07 07:30:06,1
ORD044635,55.97663037981086,37.20008085684958,2025-03-07 07:30:29,1
ORD044640,55.96635244876597,37.18352508136171,2025-03-07 07:57:22,1
ORD044645,55.98558573681203,37.18913741332533,2025-03-07 07:07:48,1
ORD044655,55.9844951713571,37.19782297520406,2025-03-07 07:54:51,1
ORD044657,55.97165244184151,37.193351952067495,2025-03-07 07:11:56,1
ORD044659,55.99867179699283,37.18147261855137,2025-03-07 07:54:02,1
ORD044664,55.99753411417182,37.175812640059455,2025-03-07 07:01:44,1
ORD044675,55.98366448326873,37.17976222186424,2025-03-07 07:03:22,1
ORD044688,55.97325087065926,37.166104334007656,2025-03-07 07:16:29,1
ORD044715,55.977376402631954,37.184998491502085,2025-03-07 07:16:38,1
ORD044755,55.971017304549214,37.172845208347255,2025-03-07 08:47:04,1
ORD044758,55.96962120876897,37.19345233338651,2025-03-07 08:45:48,1
ORD044759,55.999032575878346,37.17891023461279,2025-03-07 08:52:33,1
ORD044761,55.99828961758332,37.186709540635576,2025-03-07 08:08:49,1
ORD044762,55.98373569762468,37.19216465210108,2025-03-07 08:14:50,1
ORD044779,55.97837187316501,37.17136389431557,2025-03-07 08:50:46,1
ORD044788,55.9998982519205,37.176264178500624,2025-03-07 08:13:37,1
ORD044794,55.97249572275967,37.1790958646625,2025-03-07 08:51:47,1
ORD044798,55.9765946931973,37.16888192326001,2025-03-07 08:48:25,1
ORD044799,55.98501660997134,37.175116507529424,2025-03-07 08:38:13,1
ORD044800,55.96700232180603,37.174599288681705,2025-03-07 08:58:24,1
ORD044802,55.9839959403729,37.19177905353743,2025-03-07 08:18:13,1
ORD044808,55.97861765191652,37.19598571240093,2025-03-07 08:32:09,1
ORD044813,55.97790226307656,37.1635400242425,2025-03-07 08:39:00,1
ORD044848,55.99849718637613,37.18852761744711,2025-03-07 08:28:49,1
